Unnamed__0,id_evento,fecha_reportada,comuna,provincia,region,ubicacion_tipo,rural,evento_tipo_maceda,evento_especifico,actor_tipo_1,actor_especifico_1,actor_especifico_1_armas,actor_tipo_2,actor_mapuche,mapuche_identificado,confrontacion,iniciador,descripcion,mercurio,mella,osal,ciudadano,biobio,mesn,fecha
69,1992039,LA FECHA SE ESPECIFICA,LUMACO,MALLECO,ARAUCANIA,FUNDO,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,OTROS MAPUCHE,GRUPO IDENTIFICABLE,NO SE MENCIONA,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UNA VEINTENA DE MAPUCHE OCUPARON EL FUNDO DE RANQUILCO EN LUMACO,SI,NO,NO,NO,NO,2,1992-02-07
2747,2017119,LA FECHA NO SE ESPECIFICA,,,,NO ESPECIFICADO,URBANO,ATAQUE,AMENAZA DE ATAQUE,OTROS PRIVADOS,GRUPO IDENTIFICABLE,NO SE MENCIONA,ORGANIZACION NO MAPUCHE - OTROS,NO HAY ACTORES MAPUCHE,NO,NO,ACTOR 1,"LA RADIO KURRUF RECIBIO AMENAZAS DE UN GRUPO DE EXTREMA DERECHA LLAMADO LOS HUSARES, QUE ANTERIORMENTE HAN AMENAZADO A PERSONAJES PUBLICOS DE LA CONADI, LA INDHH Y UNA MACHI.",NO,NO,NO,NO,SI,1,2017-01-25
1509,2009140,LA FECHA SE ESPECIFICA,VICTORIA,MALLECO,ARAUCANIA,INSTALACIONES PUBLICAS,URBANO,ATAQUE,AMENAZA DE ATAQUE,COMUNIDAD,DIRIGENTES DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,EL FISCAL ESPECIAL PARA CASOS DE VIOLENCIA INDIGENA FUE AMENAZADO DE MUERTE POR LIDER DE COMUNIDAD MAPUCHE.,SI,NO,NO,NO,NO,10,2009-10-09
1313,2008109,LA FECHA SE ESPECIFICA,PANGUIPULLI,VALDIVIA,LOS RIOS,INSTALACIONES PUBLICAS,URBANO,PROTESTA,OCUPACION DE PROPIEDAD PUBLICA (DIFERENTE A TIERRAS),OTROS MAPUCHE,GRUPO IDENTIFICABLE,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"QUINCE DIRIGENTES MAPUCHE OCUPARON LA MUNICIPALIDAD DE PANQUIPULLI EN DONDE MANIFESTARON SU RECHAZO A LA CONSTRUCCION DE TRES CENTRALES HIDROELECTRICAS POR SN POWER Y SE MANIFESTRON POR LA MUERTE DE UN COMUNERO MAPUCHE. ESTA OCUPACION DURO 7 HORAS, LUEGO ELLOS MISMO LA TERMINARON.",SI,NO,NO,NO,NO,1,2008-01-11
785,2001190,LA FECHA NO SE ESPECIFICA,PUCON,CAUTIN,ARAUCANIA,FUNDO,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"NUEVE COMUNIDADES HUILLICHES DE LA COMUNA DE PANGUIPULLI OCUPARON TERRENOS PRIVADOS, Y PARTE DEL PARQUE NACIONAL DE VILLARICA EXIGIENDO A LA CONADI Y AL MINISTERIO DE BIENES NACIONALES LA ENTREGA DE 7500 HECTAREAS DE TERRENOS.",NO,NO,SI,NO,NO,5,2001-05-13
1221,2008013,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,CAMINO,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"TRES ENCAPUCHADOS ARMADOS EMBOSCARON UN BUS DE PROPIEDAD DE UN COMUNERO MAPUCHE, LOS DESCONOCIDOS DISPARARON CONTRA EL BUS Y ROMPIERON EL PARABRISA",SI,NO,NO,NO,NO,8,2008-08-23
3916,2020221,LA FECHA SE ESPECIFICA,LEBU,ARAUCO,BIO-BIO,INSTALACIONES PUBLICAS,URBANO,PROTESTA,OCUPACION DE PROPIEDAD PUBLICA (DIFERENTE A TIERRAS),COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UNA VEINTENA DE COMUNEROS MAPUCHE OCUPO LA GOBERNACION DE ARAUCO EN LEBU, LA PROTESTA SE PRODUJO EN EL MARCO DE MANIFESTACIONES ALUSIVAS A LOS PRESOS MAPUCHE. LA MANIFESTACION TERMINO Y SE DESALOJO PACIFICAMENTE LA INSTALACION.",SI,NO,NO,NO,SI,7,2020-07-23
639,2001044,LA FECHA NO SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,INSTALACIONES PRIVADAS,URBANO,PROTESTA,BLOQUEO DE CAMINO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ARMAS LIGERAS,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UNOS DIEZ UNIVERSITARIOS MAPUCHE BLOQUEARON EL ACCESO AL SANTUARIO RELIGIOSO AYINREHUE, YA QUE LA MINISTRA DEL MIDEPLAN SE REUNIRIA CON EL OBISPO",SI,NO,NO,NO,NO,10,2001-10-05
4334,2021269,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,AUTOPISTA,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ARMAS DE FUEGO,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,DESCONOCIDOS ATACARON CON ARMAS DE GRUESO CALIBRE A CARABINEROS QUE TRANSITABAN POR LA RUTA 640 EN EL SECTOR MAHUIDACHE A VERIFICAR CORTES EN ELLA. LOS DESCONOCIDOS ATACARON A CARABINEROS DESDE LA ESPESOR DEL BOSQUE CON MUNICIONES DE GRAN CALIBRE. UN CARABINERO RESULTO HERIDO CON UN IMPACTO DE BALA EN SU PIERNA.,SI,NO,NO,NO,SI,9,2021-09-13
1072,2005048,LA FECHA NO SE ESPECIFICA,CUNCO,CAUTIN,ARAUCANIA,COMUNIDAD MAPUCHE,RURAL,COERCION,ALLANAMIENTO,COMUNIDAD,LONKOS,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,CARABINEROS ALLANAN COMUNIDAD JUAN PAILLALEF Y DETIENEN A LONKO. TAMBIEN DESTROZAN VIVIENDAS,NO,NO,SI,NO,NO,12,2005-12-22
3718,2020022,LA FECHA SE ESPECIFICA,CURACAUTIN,MALLECO,ARAUCANIA,ESPACIOS PUBLICOS,URBANO,ATAQUE,OTROS ATAQUES,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,OTROS PRIVADOS,SOLO EL ACTOR 1 ES MAPUCHE,SI,SI,ACTOR 2,UN GRUPO DE CIVILES ATACO Y DESALOJO A LOS COMUNEROS MAPUCHE QUE OCUPABAN LA MUNICIPALIDAD DE CURACAUTIN. CARABINEROS SE ENCONTRABA EN EL LUGAR DESALOJANDO A LOS COMUNEROS PERO SIN INTERVENIR EN LAS AGRECIONES PROPINADAS POR PARTE DE LOS CIVILES A LOS COMUNEROS PARA DESALOJAR EL MUNICIPIO. LA MUNICIPALIDAD RESULTO CON UN INCENDIO Y DESTRUCCIONES. UN GRUPO DE CIVILES QUEMO DOS CAMIONETAS QUE SE ENCONTRABAN FUERA DE LA MUNICIPALIDAD ACUSANDO QUE ERAN VEHICULOS DE LOS COMUNEROS Y LOS QUEMARON PARA QUE NO ESCAPARAN,SI,NO,NO,SI,SI,8,2020-08-01
816,2002018,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,CAMINO,URBANO,PROTESTA,BLOQUEO DE CAMINO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,GRUPOS LEVANTARON BARRICADAS EN EL ACCESO SUR Y NORTE A LA CIUDAD DE TEMUCO,SI,NO,NO,NO,NO,10,2002-10-11
257,1999026,LA FECHA NO SE ESPECIFICA,TRAIGUEN,MALLECO,ARAUCANIA,FORESTAL,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"MIEMBROS DE LAS COMUNIDADES EMULEMU Y DIDAICO OCUPARON EL FUNDO SANTA ROSA DE COLPI PROPIEDAD DE FORESTAL MININCO, RECLAMAN 400 HECTAREAS",SI,NO,NO,NO,NO,4,1999-04-27
330,1999100,LA FECHA SE ESPECIFICA,PANGUIPULLI,VALDIVIA,LOS LAGOS,FUNDO,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN GRUPO DE MAPUCHE DE LA COMUNIDAD MANUEL TRIU TRIU OCUPARON FUNDO EN EL SECOR CHAUQUEN,SI,NO,NO,NO,NO,11,1999-11-17
250,1999019,LA FECHA SE ESPECIFICA,PUCON,CAUTIN,ARAUCANIA,FORESTAL,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"MIEMBROS DE LA COMUNIDAD LLAFENCO OCUPARON EL FUNDO LLAFENCO PROPIEDAD DE FORESTAL OREGON, RECLAMAN 314 HECTAREAS",SI,SI,NO,NO,NO,4,1999-04-24
1216,2008008,LA FECHA SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,CAMINO,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ARMAS DE FUEGO,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UN GRUPO INDETERMINADO DE SUJETOS ATACO UNA CARAVANA DE VEHICULOS QUE SE ENCONTRABA CUSTODIANDO UN CAMION DE COMBUSTIBLE EN EL SECTOR CURVA FIJO UNOS 20 KILOMETROS AL SUR DE CAÑETE, HUBO 3 CARABINEROS HERIDOS",SI,NO,SI,NO,NO,8,2008-08-02
2014,2013080,LA FECHA SE ESPECIFICA,INDEPENDENCIA,SANTIAGO,METROPOLITANA DE SANTIAGO,INSTALACIONES PRIVADAS,URBANO,ATAQUE,ATAQUE CON ARMAS LIGERAS,MANIFESTANTES,ALBOROTADORES,ARMAS LIGERAS,ESTADO,NO HAY ACTORES MAPUCHE,NO,SI,ACTOR 1,TRAS DESVIARSE DEL RECORRIDO AUTORIZADO PARA MARCHAR EN APOYO AL MAPUCHE FALLECIDO EN LA ARAUCANIA. 20 MANIFESTANTES ATACAN ARMADOS CON PALOS Y PIEDRAS EL CUARTEL BORGOÑO DE LA POLICIA DE INVESTIGACIONES. DISTURBIOS FUERON DISUELTOS POR PERSONAL DE FUERZAS ESPECIALES DE CARABINEROS,SI,NO,NO,NO,SI,8,2013-08-12
2126,2014079,LA FECHA SE ESPECIFICA,CAÑETE,ARAUCO,BIO-BIO,FUNDO,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"4 ENCAPUCHADOS INGRESAN A CASA DE PARECELERO, AL CUAL ATACAN CON ARMAS DE FUEGO PROVOCANDOLE HERIDAS LEVES.",SI,NO,NO,NO,SI,11,2014-11-14
2714,2017086,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,CAMINO,RURAL,PROTESTA,OBSTRUCCION DEL PASO (DIFERENTE DE CAMINO),COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"DESCONOCIDOS PRESUMIBLEMENTE DE LA COMUNIDAD TEMUCUICUI CORTARON UN CAMINO DE RIPIO QUE LLEGA A LA COMUNIDAD AUTONOMA DE TEMUCUICUI, A 4 KILOMETROS AL PONIENTE DE LA RUTA 5 SUR EN ERCILLA. EL BLOQUEO SE REALIZO EN EL MARCO DE QUE LA COMUNIDAD INDICO QUE NO PARTICIPARIA DEL CENSO QUE SE ESTA REALIZANDO. HUBO DIVERSOS CORTES EN DISTINTAS RUTAS Y SE ENCONTRARON PANFLETOS ALUSIVOS A LA CAUSA MAPUCHE",NO,NO,NO,NO,SI,4,2017-04-19
2177,2014131,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,COMUNIDAD MAPUCHE,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,OTROS PRIVADOS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"UN COMUNERO MAPUCHE DE LA COMUNIDAD REQUEN PILLAN MURIO POR UN DISPARO, ESTO CUANDO EL COMUNERO SALIO A LA PUERTA DE SU CASA PARA VER QUE SUCEDIA LUEGO DE HABER ESCUCHADOS RUIDOS QUE LOS HABRIAN ALERTADO.",SI,NO,NO,NO,NO,10,2014-10-29
2344,2015147,LA FECHA NO SE ESPECIFICA,COLLIPULLI,MALLECO,ARAUCANIA,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,SI,ACTOR 1,"ADMINISTRADOR DE FUNDO NAHUEL EN COLLIPULLI, REPELE A TIROS INTENTO DE ATENTADO, DOS HOMBRES ENCAPUCHADOS Y ARMADOS AMENAZARON A UN INDIVIDUO, Y SE ENFRENTARON CON EL. LOGRO QUE ESCAPARAN AL ACTIVAR LA ALARMA DE LA CASA",SI,NO,NO,NO,NO,7,2015-07-03
2930,2018031,LA FECHA SE ESPECIFICA,COLLIPULLI,MALLECO,ARAUCANIA,INSTALACIONES PUBLICAS,RURAL,ATAQUE,OTROS ATAQUES,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,DESCONOCIDOS CORTARON ARBOLES Y REALIZARON BARRICADAS EN LA LINEA FERREA QUE UNE COLLIPULLI CON PIDIMA. EN EL LUGAR SE ENCONTRARON PANFLETOS ALUSIVOS A LA CAUSA MAPUCHE,NO,NO,NO,NO,SI,10,2018-10-05
3632,2019331,LA FECHA SE ESPECIFICA,CAÑETE,ARAUCO,BIO-BIO,INSTALACIONES PUBLICAS,URBANO,PROTESTA,PROTESTA PACIFICA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UN GRUPO DE COMUNEROS MAPUCHE PRESIDIDOS POR TRES LONKOS LLEGARON HASTA EL GIMNASIO DE CAÑETE, LUGAR DONDE SE REALIZARIA LA CONSULTA INDIGENA Y LEYENDO UN COMUNICADO MANIFESTARON SU RECHAZO AL PROCESO.",SI,NO,NO,NO,NO,6,2019-06-08
4375,2021311,LA FECHA SE ESPECIFICA,FREIRE,CAUTIN,ARAUCANIA,INSTALACIONES PUBLICAS,URBANO,PROTESTA,PROTESTA VIOLENTA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,ELEMENTOS INCENDIARIOS,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,MIEMBROS DE LA COMUNIDAD MAPUCHE FERMIN MANQUILEF REALIZARON UNA PROTESTA QUE PROVOCO EL RETRASO DE VUELOS EN EL AEROPUERTO DE LA ARAUCANIA EN FREIRE.,SI,NO,NO,NO,SI,8,2021-08-22
1070,2005046,LA FECHA NO SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,ELEMENTOS INCENDIARIOS,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,12 ENCAPUCHADOS REALIZAN ATAQUE INCENDIARIO CONTRA EMPRESA FORESTAL MININCO. AGRESORES LUEGO DE RETIRARSE DEL PREDIO DEJAN PANFLETOS FIRMADOS POR LA CAM,NO,NO,SI,NO,NO,11,2005-11-08
2841,2017223,LA FECHA NO SE ESPECIFICA,LUMACO,MALLECO,ARAUCANIA,COMPLEJO EDUCACIONAL,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,NO SE MENCIONA,ORGANIZACION NO MAPUCHE - EDUCACIONAL,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,UN INCENDIO DESTRUYO UN JARDIN INFANTIL EN LUMACO. CARABINEROS LLEGO AL LUGAR PARA DETERMINAR LAS RAZONES QUE ORIGINARON EL FUEGO,SI,NO,NO,NO,NO,2,2017-02-18
4308,2021243,LA FECHA SE ESPECIFICA,LUMACO,MALLECO,ARAUCANIA,NO ESPECIFICADO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,OTRAS EMPRESAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,DESCONOCIDOS QUEMARON DOS BODEGAS Y UNA RETROEXCAVADORA EN LUMACO. LAS INTALACIONES Y MAQUINARIA PERTENECIAN A UNA EMPRESA INMOBILIARIA,SI,NO,NO,NO,SI,9,2021-09-09
38,1992007,LA FECHA SE ESPECIFICA,LAUTARO,CAUTIN,ARAUCANIA,FUNDO,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,NO SE MENCIONA,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN GRUPO DE INDIGENAS OCUPO TERRENOS EN LAUTARO RETOMANDO LA RECUPERACION DE TIERRAS,SI,NO,NO,NO,NO,6,1992-06-16
1907,2012085,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,CAMINO,URBANO,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,PRIVADOS DUEÑOS DE CAPITAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,SI,ACTOR 1,ENCAPUCHADOS PRENDIERON BARRICADAS Y ASALTARON CAMION EN RUTA 5 SUR,SI,NO,NO,NO,NO,5,2012-05-09
3900,2020205,LA FECHA SE ESPECIFICA,VICTORIA,MALLECO,ARAUCANIA,ESPACIOS PUBLICOS,RURAL,ATAQUE,OTROS ATAQUES,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,NO SE MENCIONA,OTRAS EMPRESAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,DESCONOCIDOS ROBARON LA CAMIONETA DE UN TRABAJADOR DE LA EMPRESA DISTRIBUIDORA DE ENERGIA ELECTRICA CODINER EN VICTORIA EN EL SECTOR LA TURBINA,SI,NO,NO,NO,NO,5,2020-05-21
195,1998019,LA FECHA NO SE ESPECIFICA,,,ARAUCANIA,NO ESPECIFICADO,,PROTESTA,AMENAZA DE PROTESTA,ORGANIZACION MAPUCHE,DIRIGENTES DE LA ORGANIZACION,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"VOCEROS DEL CTT MEDIANTE UN COMUNICADO DE PRENSA LLAMARON A MOVILIZARSE A TODAS LAS COMUNIDADES MAPUCHE ESTE 17 Y 18 DE ABRIL, CUANDO SE REALICE LA CONFERENCIA INTERNACIONAL INDIGENA, EN MANIFESTACION DE SUS DERECHOS Y PROBLEMATICAS.",SI,NO,NO,NO,NO,4,1998-04-13
3584,2019283,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,ESPACIOS PUBLICOS,URBANO,PROTESTA,PROTESTA VIOLENTA,MANIFESTANTES,ALBOROTADORES,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UN GRUPO AISLADO DE A MANIFESTACION QUE SE REALIZABA EN LA COMUNA DE TEMUCO, DECAPITARON UN BUSTO DE DAGOBERTO GODOY, CUYA CABEZA DESPUES FUE COLGADA COO ADORNO EN LAS MANOS DE LA FIGURA DEL TOKI MAPUCHE",NO,NO,NO,NO,SI,10,2019-10-29
3896,2020201,LA FECHA SE ESPECIFICA,CAÑETE,ARAUCO,BIO-BIO,NO ESPECIFICADO,URBANO,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,OTRAS EMPRESAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,DESCONOCIDOS REALIZARON EL ATAQUE INCENDIARIO DE DOS CAMIONES QUE TRANSPORTABAN ROLLIZOS EN LA COMUNA DE CAÑETE.,SI,NO,NO,NO,NO,1,2020-01-21
2098,2014050,LA FECHA SE ESPECIFICA,COLLIPULLI,MALLECO,ARAUCANIA,CAMINO,RURAL,ATAQUE,ATAQUE INCENDIARIO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,ELEMENTOS INCENDIARIOS,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,DESCONOCIDOS SE UBICARON DETRÁS DE UNA GARITA DONDE ESPERARON A QUE PASARA UN CAMION AL CUAL LE ARROJARON UNA BOMBA INCENDIARIA LA QUE NO LOGRO ESTALLAR PERO SI DAÑO EL PARABRISAS DEL CAMION,SI,NO,NO,NO,NO,8,2014-08-09
5,1991002,LA FECHA NO SE ESPECIFICA,LONQUIMAY,MALLECO,ARAUCANIA,FUNDO,RURAL,COERCION,DESALOJO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"CARABINEROS DESALOJO A UN GRUPO DE PEHUENCHES QUE OCUPABA EL FUNDO GALLETUE, HUBO 2 DETENIDOS",SI,SI,NO,NO,NO,1,1991-01-02
4189,2021118,LA FECHA NO SE ESPECIFICA,PADRE LAS CASAS,CAUTIN,ARAUCANIA,FUNDO,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS VIOLENTA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"COMUNIDAD MAPUCHE REALIZA OCUPACION DE TIRERRAS VIOLENTA EN EL SECTOR ROBLE HUACHO EN PADRE LAS CASAS, SE QUEMO UNA CASA QUE SE ENCONTRABA EN EL PREDIO",SI,NO,NO,NO,NO,4,2021-04-16
2914,2018015,LA FECHA NO SE ESPECIFICA,LANCO,VALDIVIA,LOS RIOS,FORESTAL,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,NO,SI,ACTOR 1,"AL MENOS 11 ENCAPUCHADOS INGRESARON AL FUNDO SAN ANTONIO DE LA FORESTAL ARAUCO EN LANCO. LOS DESCONOCIDOS QUEMARON UNA TORRE DE MADEREO, UN TRINEUMATICO Y AL MENOS DOS CARROS COMEDORES. EN EL LUGAR HUBO UN ENFRENTAMIENTO CON CARABINEROS QUE CUSTODIAN EL LUGAR. DOS GUARDIAS FUERON LLEVADOS A UN RECINTO ASISTENCIAL YA QUE ESTARIAN LESIONADOS POR GOLPES CON ESCOPETA.",SI,NO,NO,SI,SI,1,2018-01-03
3341,2019027,LA FECHA NO SE ESPECIFICA,CONCEPCION,CONCEPCION,BIO-BIO,ESPACIOS PUBLICOS,URBANO,PROTESTA,PROTESTA VIOLENTA,MANIFESTANTES,ALBOROTADORES,ARMAS LIGERAS,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"ENCAPUCHADOS PROTAGONIZAN INCIDENTES EN EL LICEO INDUSTRIAL DE CONCEPCION, EN EL MARCO DE UNA NUEVA CONMEMORACION DE LA MUERTE DE UN COMUNERO MAPUCHE FALLECIDO EN 2008. LOS ENCAPUCHADOS EN LA AVENIDA COLLAO LANZARON PIEDRAS A VIVIEENDAS Y VEHICULOS.",NO,NO,NO,NO,SI,1,2019-01-03
2033,2013100,LA FECHA NO SE ESPECIFICA,CONCEPCION,CONCEPCION,BIO-BIO,INSTALACIONES PRIVADAS,URBANO,PROTESTA,PROTESTA VIOLENTA,MANIFESTANTES,MANIFESTANTES PACIFICOS,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,SI,ACTOR 1,MANIFESTACIÓN EN CONMEMORACIÓN DE LA MUERTE DE UN COMUNERO MAPUCHE FALLECIDO EN 2008 SE TOMÓ EL PATIO DE COMIDAS DEL CENTRO COMERCIAL PENQUISTA,NO,NO,NO,NO,SI,1,2013-01-02
1031,2005007,LA FECHA SE ESPECIFICA,VILCUN,CAUTIN,ARAUCANIA,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UN GRUPO DE 8 ENCAPUCHADOS ARMADOS ATACARON E INCENDIARON LA CASA DE UN AGRICULTOR EN EL FUNDO SANTA MARGARITA, EL Y SU ESPOSA RESULTAN HERIDOS",SI,NO,NO,NO,NO,6,2005-06-09
2503,2016107,LA FECHA SE ESPECIFICA,TRAIGUEN,MALLECO,ARAUCANIA,CAMINO,RURAL,PROTESTA,OBSTRUCCION DEL PASO (DIFERENTE DE CAMINO),COMUNIDAD,MIEMBROS DE LA COMUNIDAD,ARMAS LIGERAS,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UNAS 20 PERSONAS QUE DECIAN PERTENECER A COMUNIDADES MAPUCHE BLOQUEARON EL CAMINO PARA IMPEDIR EL PASO DE VEHICULOS QUE TRASLADABAN TRABAJADORES DE LA FORESTAL MININCO HASTA ERCILLA,SI,NO,NO,NO,NO,1,2016-01-15
